V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
8.0,6,0.7985491277935449,0.9533523389117009,0.7536168159485367,137.78408791218192,0.011,0.010023372047249462,0.1535303387872173,0.17014400136213617,32.45265881649497,39,2,0
8.0,6,0.799625356036226,0.9027839247374925,0.6591820925212157,137.19299377447686,0.011,0.009934838866721087,0.13122205537913473,0.14973131079132493,35.64767831559735,39,3,0
8.0,6,0.7950191251539507,0.9580310158472897,0.7756197922266369,138.48131013850778,0.011,0.010059373188199064,0.1602645015895606,0.17372072362940763,31.9116856946138,39,3,0
8.0,6,0.7693141326065579,0.9608334709746376,0.6860306362318798,142.15224860491796,0.011,0.01014929274242531,0.13308372847767613,0.14861561866114262,35.82957965301997,39,3,0
8.0,6,0.796325764895106,0.9183800052487611,0.6818003588897942,137.6197317633161,0.011,0.009975332024521997,0.13623723526555026,0.15407002944073026,34.923761671761966,39,4,0
8.0,6,0.7598852863548373,1.0126326289276013,0.7193726333809635,144.5452563570589,0.011,0.0102500842806045,0.13649739356999963,0.15339682970327995,35.03879811629541,39,4,0
8.0,6,0.776247949053133,0.8974171693521025,0.6390496224330687,140.5798241723609,0.011,0.010053148514834366,0.12745587174213796,0.13981481924344255,37.33576743268533,39,4,0
8.0,6,0.7978898629926146,0.8452215032932682,0.7256657604471004,136.1434266104971,0.011,0.009986332462805106,0.164084253559869,0.16457264819019687,33.26272379666888,39,5,0
8.0,6,0.7999358619318294,0.8771539343263212,0.6340115048450359,137.19117586929147,0.011,0.009908050498684708,0.1272476907851312,0.14394507869537979,36.609139738280724,39,5,0
8.0,6,0.7979077398733987,0.8657804791965638,0.6844024677848008,136.53113365872045,0.011,0.00995926628526126,0.14594729089823746,0.15548912223029898,34.688602200302334,39,5,0
8.0,6,0.7935095446135297,0.8896004215562349,0.7527680184100618,137.4270743416253,0.011,0.010038216989522555,0.1652286853732836,0.16913784016352748,32.595438234983085,39,6,0
8.0,6,0.7796075845003222,0.8563381035756009,0.604478294886298,140.31288717323758,0.011,0.009997356911787504,0.12265621026711895,0.13287995721222975,38.63938707067033,39,6,0
8.0,6,0.7972351283039885,0.8918848578182195,0.6833562985996217,137.02360876464257,0.011,0.009966463728751679,0.14107741262702886,0.15487815284684733,34.78927460165952,39,6,0
8.0,6,0.7987814050593678,0.9282755675552695,0.6809457259672207,137.48483049036557,0.011,0.009962315570612335,0.1341808433158809,0.15428955494454377,34.88696350969001,39,7,0
8.0,6,0.7955115375293949,0.8402771300166617,0.6787856563418572,136.54731393286988,0.011,0.009965270147046347,0.14894929367301563,0.15396176659801405,34.94193055928998,39,7,0
8.0,6,0.7850174605465648,0.9195090434512228,0.6443847941999353,139.70292256919595,0.011,0.010009566953159469,0.1250413066913074,0.14268488251550415,36.82786743740155,39,7,0
8.0,6,0.7835389726964186,0.8928614583802266,0.6833621201524837,138.8838497767165,0.011,0.010047090021119537,0.14206652893439362,0.15196846027668523,35.28131214891627,39,7,0
8.0,6,0.7988767596878221,0.8891041721883355,0.7328593025063744,136.61713983992166,0.011,0.009993299599626597,0.1579963471476658,0.16611209864480816,33.03471738374254,39,7,0
8.0,6,0.7991929739167113,0.8400348725538237,0.7207436981156436,135.90003945392078,0.011,0.009974544777129937,0.16327162836629996,0.1638395524458647,33.37284029499283,39,8,0
8.0,6,0.7991747748428072,0.8502866397504836,0.7278820458811152,136.0368075429019,0.011,0.009981161742435907,0.1637265240468437,0.16531507619067398,33.15214549227059,39,8,0
8.0,6,0.7886338818084083,0.8582210044052847,0.7231004059897423,137.5528498994804,0.011,0.010041143395051962,0.16148417438980708,0.1618704342500744,33.67328734489233,39,8,0
8.0,6,0.7988836706498811,0.8805265549025848,0.7525931692107335,136.56941489951708,0.011,0.010004639242146524,0.1664046425638685,0.17040069001104272,32.416577217039205,39,8,0
8.0,6,0.7999271791954609,0.8624528896268524,0.740732684197178,136.13143860691994,0.011,0.009987484723423357,0.1657304539985506,0.16817862593089514,32.732658213229136,39,8,0
8.0,6,0.7995940697181932,0.8380173034728766,0.6929303118879756,135.88609276601852,0.011,0.009952081726213024,0.1539015545026542,0.15792876442598655,34.291320519284845,39,9,0
8.0,6,0.7993165781710803,0.8844680870178672,0.7050535681238962,136.50610313590593,0.011,0.009969904975048545,0.14940761890968568,0.1601765113428927,33.93548096742224,39,9,0
8.0,6,0.799854335327343,0.8393885207838363,0.7108811484985718,135.81116571807524,0.011,0.009963775931649287,0.159869197476056,0.16186802057304314,33.673059224296516,39,9,0
8.0,6,0.799502087148001,0.8528574665020909,0.7169420067939862,136.0213604317451,0.011,0.009972170073375404,0.15936472640513635,0.16302058367261194,33.49703399113674,39,10,0
8.0,6,0.7991084636947924,0.8479890809021666,0.7153383974248518,136.0103168472357,0.011,0.009972529597553577,0.1597981237903608,0.16261500177260538,33.55869576159842,39,10,0
8.0,6,0.7959070626012544,0.8367843963006444,0.6671946064780755,136.56147967449846,0.011,0.009953473252460581,0.1455973628146014,0.15155568945859343,35.352048797522066,39,10,0
8.0,6,0.7990736960972277,0.8336248329925608,0.6750572696488282,136.03357879631434,0.011,0.009941075310265257,0.14860901390701778,0.1539522783832772,34.943337033440436,39,10,0
8.0,6,0.7999986382399755,0.8475993030795937,0.6821879456831094,136.02917723912725,0.011,0.009942987990262765,0.1483436572970846,0.15559810948450925,34.67063125745562,39,11,0
