V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
7.0,3,0.7948123955171797,0.6621863378689268,0.7080276389098039,86.14931598741457,0.01475,0.01085490164125961,0.17685901401062717,0.1831209659795919,30.59004189207481,39,1,0
7.0,3,0.796699288352052,0.983834046279007,0.9929568282017738,90.97456258712425,0.01475,0.011088998609092847,0.21147304728123673,0.24321737484032896,23.649299829231136,39,1,0
7.0,3,0.7811203243683021,0.6572347807594612,0.5111692597283131,89.58270436932926,0.01475,0.010732515427683774,0.10903112600268872,0.1314983962831359,38.96870375663032,39,1,0
7.0,3,0.7804594568685982,0.8797720829213629,0.7257703471390742,90.34551483076109,0.01475,0.011063690551464403,0.14030892183487131,0.18428177358133335,30.427191469875066,39,1,0
7.0,3,0.7730750926159025,0.6348670895524263,0.561868543000275,87.75693961587388,0.01475,0.010813865275645169,0.13147775866959152,0.14378533645114444,36.69726425372189,39,1,0
7.0,3,0.7750139573907464,0.6433990327557448,0.568012455054618,87.68363957383175,0.01475,0.010813009148349368,0.13161528607961528,0.14574778044960626,36.36396150196113,39,1,0
7.0,3,0.7528046849846342,0.608834046279007,0.5429568282017738,89.3183759190876,0.01475,0.010914714989942328,0.1322485628585203,0.13477194908535597,38.329281050946555,39,1,0
7.0,3,0.7705045304175636,0.8870303540830149,0.9062249115578354,92.984821003533,0.01475,0.011262872042248713,0.20219927539876725,0.21987455386609892,26.116617465798004,39,1,0
7.0,3,0.7925240073355311,0.9523757121824562,1.0394522096791559,92.49431738523892,0.01475,0.011118325355000099,0.23510436230670012,0.24960094364823646,23.052556707411767,39,1,0
7.0,3,0.7471656293519591,1.002345451247775,0.6593030830609926,96.37558350104574,0.01475,0.011290673727223881,0.10585834497642686,0.15960102581021998,34.09191571714561,39,1,0
7.0,3,0.7345584688017823,0.9218437105308438,0.9124646893124684,96.64723418458264,0.01475,0.011539862235242018,0.202099589310886,0.21206291490449256,26.957257996105554,39,1,0
7.0,3,0.7992754908673645,0.6713086414047567,0.7236981891034016,86.08432682338187,0.01475,0.010847301093077698,0.18002039622114002,0.1874608691809403,29.990580857064025,39,1,0
7.0,3,0.7592646244401313,0.8259038969269836,0.8801654930149792,93.77075240849308,0.01475,0.011324222497807328,0.2068534844042578,0.2108451424798277,27.093655413863335,39,1,0
7.0,3,0.7789632570000322,0.9523757121824562,1.0479167755364045,93.96236237476485,0.01475,0.011212878370948198,0.24029045326810963,0.24750611015392593,23.24442363111253,39,1,0
7.0,3,0.7998745173851136,0.6725330162594622,0.7258014547468962,86.07764514149771,0.01475,0.010846256614788451,0.18044315512674783,0.18804449140285057,29.91179047548244,39,1,0
7.0,3,0.7990303184943587,0.9005698247651506,0.9898216514289722,91.62175456076093,0.01475,0.011081283567786393,0.22645032579287538,0.2415887079945201,23.808791045451862,39,1,0
7.0,3,0.7975607090224518,0.8705281836944059,0.963893225068523,91.50363776938798,0.01475,0.011087672858488185,0.22345802286340402,0.23614026886796538,24.351342692872205,39,1,0
7.0,3,0.7705230976944042,1.0029402116338146,1.0126528876662788,93.47534623216113,0.01475,0.01126986199477605,0.2186194800979806,0.24051583972647567,23.915873692306825,39,1,1
7.0,3,0.7684751157144163,0.9961174844745702,0.7488320279883645,92.29991543830371,0.01475,0.011194831764370418,0.13160259149463216,0.1867844049789319,30.08381621953999,39,1,1
7.0,3,0.696792695559457,0.7886818492851855,0.5949435688079021,98.7138000306124,0.01475,0.01151078424560495,0.11933457846960867,0.1332067863748113,38.63448352118247,39,1,1
7.0,3,0.6764001486781843,0.9863437215656277,0.8830764709913359,102.58607034442714,0.01475,0.012015112481361697,0.18686629087551623,0.19171306091877374,29.431467673008843,39,1,1
7.0,3,0.748549633962152,0.8050266563624695,0.5695458022028284,94.78742355102142,0.01475,0.011106842365170802,0.10509548741846911,0.13799188032967877,37.727178631450684,39,1,1
7.0,3,0.6931693626374892,0.7318374365211913,0.6239663492423129,97.25331901043472,0.01475,0.011541210136785673,0.1397164984982359,0.13986877050324645,37.38740374592871,39,1,1
7.0,3,0.7965166502643645,0.8625307259462197,0.8532515930373142,89.71601556657716,0.01475,0.011047772245463577,0.1849460417147412,0.2154406800779253,26.58271368514094,39,1,1
7.0,3,0.7599551851968127,0.935148149993322,0.5626528876662789,98.93511929569237,0.01475,0.011122519440528366,0.08567897838908871,0.1357615262147708,38.14091144898858,39,1,1
