V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
7.0,5,0.7390371784611868,0.9522469414226578,0.8687766526042884,90.42965390544751,0.012249999999999999,0.010065663693866038,0.1907934772588706,0.21193749854316848,26.971112341133253,39,1,0
7.0,5,0.8,0.9069043791608552,0.8077169494884046,83.70557452765613,0.012249999999999999,0.009657992858437811,0.1721764891738407,0.2153790297329434,26.589178417320298,39,1,0
7.0,5,0.8,1.05,0.791238152013684,84.89071420534997,0.012249999999999999,0.009679327026547845,0.1432429673024348,0.21127217243141316,27.043081821557507,39,2,0
7.0,5,0.8,0.8789505455958637,0.8804324730157378,84.48109245891517,0.012249999999999999,0.009685190284117458,0.20318481265089494,0.2292706169519327,25.069851400263857,39,3,0
7.0,5,0.8,0.9118676248406518,0.9587380679189289,86.06407664669925,0.012249999999999999,0.009711372463787352,0.22376865264447107,0.24301332798223862,23.668936476467916,39,3,0
7.0,5,0.8,0.9090944631261418,0.6857374317763092,83.49946901054327,0.012249999999999999,0.00958134015540464,0.13208547142481514,0.18803185768464534,29.913483255938207,39,3,0
7.0,5,0.7961565391217564,0.930728553689421,1.0104739383563683,87.59425991198832,0.012249999999999999,0.009740741978261035,0.2384960509856314,0.2507521797019264,22.94925588766715,39,4,0
7.0,5,0.7187310643235212,1.0401452661217654,0.8155362540780458,92.58127938543883,0.012249999999999999,0.010192492197919172,0.15971697130706164,0.1961434614442492,28.858801774126576,39,5,0
7.0,5,0.7640840911070034,0.8758257954021621,0.9379026738830489,88.84685511986747,0.012249999999999999,0.0099145535555636,0.22934574305087924,0.2301753441564834,24.974656299026396,39,5,0
7.0,5,0.6764724321312825,0.9480230289348704,0.8416795738621768,96.9441269802211,0.012249999999999999,0.010488056393888143,0.188952427829808,0.18972475155542534,29.69275333523952,39,10,0
7.0,5,0.8,0.7866274187136564,0.7784432237014919,82.62979659499524,0.012249999999999999,0.009619277280266406,0.18732615628382768,0.20917274195960997,27.28087107914037,39,13,0
7.0,5,0.7244506078545675,0.88030270234657,0.8598553697657363,91.3603985764357,0.012249999999999999,0.010143002158404872,0.20428553917714537,0.20598998505498195,27.651767351075428,39,20,0
7.0,5,0.7568833515583044,1.0430740434977321,0.5581628713998049,94.17407250429322,0.012249999999999999,0.009790145344959913,0.08124856259422192,0.14084236417231383,37.211045323480796,39,1,2
7.0,5,0.7229926465049463,1.05,0.620643134065065,94.0904480862037,0.012249999999999999,0.010030332985566142,0.09937012565060396,0.1516064269470727,35.40790502058864,39,1,2
7.0,5,0.7855849745021591,1.05,0.7464954729379492,86.14006118429965,0.012249999999999999,0.009736286623529513,0.1311444245826465,0.19764463793113496,28.663020214796305,39,1,2
7.0,5,0.7945102740031704,0.9540492377694334,0.7842745026954598,84.37623291060542,0.012249999999999999,0.009685734933823888,0.15653713078641246,0.20889298830550496,27.31306486091366,39,1,2
7.0,5,0.754127743209352,0.9521933237273752,0.5616063591156659,91.49980345175724,0.012249999999999999,0.009771327424783148,0.09245779910452105,0.14402779842583993,36.656442170986715,39,2,2
7.0,5,0.8,0.9744340262315145,0.5475172767677235,89.29736120061027,0.012249999999999999,0.00952121924814058,0.08341083603310682,0.14899686193233164,35.827246201965494,39,2,2
7.0,5,0.8,1.0172434625640516,0.5182180815726478,93.42201774907151,0.012249999999999999,0.009540496763939473,0.0714451208387392,0.13772331796656906,37.77447167679661,39,2,2
7.0,5,0.7077209108232245,1.05,0.5651564306393597,98.50848839577121,0.012249999999999999,0.010095909691284342,0.08501922557437355,0.13185658344272153,38.90013091805283,39,3,2
7.0,5,0.8,1.009493250660635,0.5,95.29071983807951,0.012249999999999999,0.009542451621308203,0.0676766675143037,0.13191164134746536,38.88597537103689,39,3,2
7.0,5,0.7624386366234281,0.9477692855975337,0.7694085454165541,87.0570725829972,0.012249999999999999,0.00986391314242058,0.15580966783276393,0.19792404862997712,28.628695695759465,39,3,2
7.0,5,0.6815691835116675,1.024839090702248,0.588085799758837,99.1775903767998,0.012249999999999999,0.010274722573765428,0.0956371779141493,0.1328972356068552,38.69583195281295,39,4,2
7.0,5,0.8,0.9748044085310892,0.5,93.77700874370552,0.012249999999999999,0.009523047290794291,0.07106969773844675,0.13329727777995454,38.61309793442028,39,4,2
7.0,5,0.7717363922527474,0.9737745326614761,0.6284467607610154,87.76305670739879,0.012249999999999999,0.009716295039618735,0.10770433721078879,0.1666264413820041,33.02644713774407,39,4,2
