V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
7.5,7,0.7571761867961928,0.8572538922844345,0.6568614836733632,114.00292751325303,0.009749999999999998,0.009522091745867076,0.1447499040064067,0.16014918278147985,33.97501684013963,39,1,0
7.5,7,0.7877613790451954,1.05,0.8098501390647146,113.20022700688143,0.009749999999999998,0.009485203930667705,0.15996672219731234,0.19862078633657482,28.502691560425852,39,1,0
7.5,7,0.8,0.9766839929205976,0.8353678208637194,110.52361615007167,0.009749999999999998,0.009401805547129004,0.17996674856964523,0.20698267588081376,27.494014165905583,39,1,0
7.5,7,0.8,0.8495024058710076,0.8212622736745656,108.7423277868159,0.009749999999999998,0.009365368284266526,0.20172138570832154,0.2043793912164809,27.800583864293017,39,1,0
7.5,7,0.8,1.05,1.0562028376324708,113.961062339749,0.009749999999999998,0.009397427966920644,0.2400767837165092,0.2436552754362822,23.561882679056115,39,1,0
7.5,7,0.7553591383031788,0.9938493466783966,0.6767347492264099,116.01724051409342,0.009749999999999998,0.009570636879872172,0.12926985837983285,0.1629066752963963,33.55012911401556,39,1,0
7.5,7,0.8,1.05,0.8649309697760442,112.02649177801408,0.009749999999999998,0.009431448744160015,0.17642179029754257,0.2124369144461291,26.872737814980255,39,1,0
7.5,7,0.7628033846775593,1.05,0.9637645043038676,117.39009966891768,0.009749999999999998,0.009641303008748242,0.21331483673744522,0.2206918500448509,25.99049256007955,39,1,0
7.5,7,0.7969165749976417,1.05,0.7106871528210396,112.30165363218059,0.009749999999999998,0.009382380613026113,0.1284873250163655,0.17947505089981478,31.07756342151132,39,1,1
7.5,7,0.8,1.0304265692037002,0.7599660689608502,111.39369652865456,0.009749999999999998,0.009390345090803996,0.14618771334323444,0.19124522289321963,29.45072246106548,39,1,1
7.5,7,0.8,1.05,0.9198458987879876,112.39506669703276,0.009749999999999998,0.009434046241485966,0.19434391414237612,0.2225977422377757,25.76610155355654,39,1,1
7.5,7,0.8,0.7287986622348422,0.6050455395752679,109.94548743297476,0.009749999999999998,0.009258999608406239,0.1476469544549218,0.1583587452035453,34.255424606598645,39,1,2
7.5,7,0.8,1.05,0.952102537968043,112.68196965743932,0.009749999999999998,0.009430801935575387,0.2050205556307603,0.22785369633911662,25.180978058916835,39,1,2
7.5,7,0.7499703990068719,1.0058564351806587,0.8483414506257372,117.06438181408669,0.009749999999999998,0.009699715154298698,0.18414813922258616,0.19707357196128641,28.701084764319333,39,1,2
7.5,7,0.8,0.8889900120506969,0.799523785014236,109.1163136452842,0.009749999999999998,0.00936824647301982,0.18489418251149572,0.20011285261079892,28.31635836471804,39,1,2
7.5,7,0.7122648800628579,0.8904170272383547,0.6045557794049556,120.59002550770452,0.009749999999999998,0.009744569927404113,0.12512871229985795,0.13643336597632347,37.98910949225703,39,1,2
7.5,7,0.7727216872217558,0.9672411329666486,0.6837682235181616,113.4979204476515,0.009749999999999998,0.00947242288960447,0.13405814745115524,0.16908704283230222,32.63832957821153,39,1,2
7.5,7,0.8,1.05,1.0028684421770813,113.2356238911288,0.009749999999999998,0.009418782643377102,0.2220164309147243,0.2357863453443306,24.34406862180584,39,1,3
7.5,7,0.7737047012644191,1.0342713822979137,0.5945726859447953,115.9615170270228,0.009749999999999998,0.009393049292093236,0.09817445561691421,0.14487237027983654,36.48279939818778,39,1,3
7.5,7,0.7231794696282985,0.9168816806428082,0.6356323527959871,119.0468676469669,0.009749999999999998,0.009710288279579505,0.13031523366641368,0.14636247966152655,36.23440983386755,39,1,3
7.5,7,0.8,1.05,1.0565308547310832,113.96355407639297,0.009749999999999998,0.00939723673614267,0.2401913734858953,0.24370368865996078,23.55720055586614,39,1,3
7.5,7,0.7851582391389791,1.0170929922678567,0.9712006000938206,114.09008541226495,0.009749999999999998,0.009499423912122888,0.22013751955079397,0.22732016302072455,25.239550872033526,39,1,4
7.5,7,0.7811243660728517,0.8770371721632837,0.570137888911671,113.51938347654301,0.009749999999999998,0.00931946595148097,0.11087073717282031,0.1429677494652597,36.80943233950404,39,1,4
7.5,7,0.8,1.05,0.909951827501168,112.31742360493283,0.009749999999999998,0.009434343309817359,0.1910900984822788,0.22097624526956616,25.954733465361933,39,1,4
7.5,7,0.7583813414730654,0.8034315967113329,0.5783739504249358,115.1093016299518,0.009749999999999998,0.009452889105027654,0.12721874522539325,0.14157722825531865,37.0529140448018,39,1,4
7.5,7,0.8,1.05,1.0283811136237504,113.5650015046443,0.009749999999999998,0.009409679741596563,0.23063125306931234,0.23961875191373966,23.958456991028747,39,1,4
7.5,7,0.8,1.05,0.9885549881182708,113.06814653534298,0.009749999999999998,0.00942303065201222,0.2172010729045398,0.23358311286655759,24.57043406709075,39,1,4
7.5,7,0.8,1.05,1.036831559855459,113.68049870547416,0.009749999999999998,0.00940620396332113,0.23349567642239788,0.2408675459336602,23.835403141613064,39,1,4
7.5,7,0.8,1.05,1.0459346184829192,113.80805428904621,0.009749999999999998,0.00940219898393966,0.23658766412282256,0.24218555210495415,23.7053131131621,39,1,4
7.5,7,0.8,1.05,0.8945125544921564,112.20620289992569,0.009749999999999998,0.00943414316241427,0.18603357241559776,0.21811882509469557,26.258227830820385,39,1,4
7.5,7,0.8,1.05,1.047784406792794,113.83773702674493,0.009749999999999998,0.009401397518471164,0.2372127109496637,0.24244924945781596,23.679393301010556,39,1,4
7.5,7,0.7623453515113939,1.05,0.749346502840126,116.10693490342642,0.009749999999999998,0.009600162096906475,0.1431735340069753,0.1802351149931456,30.968510015646594,39,1,5
7.5,7,0.7515941647437279,0.8787173729664961,0.6749546900135571,114.68782040155618,0.009749999999999998,0.009569826929506559,0.14763499443218317,0.1628933474823126,33.552326979185864,39,1,5
7.5,7,0.8,1.05,1.046263823866824,113.81600127479844,0.009749999999999998,0.009402093235069244,0.23669567230992908,0.24223081504404378,23.7008582233051,39,1,5
7.5,7,0.8,0.8603934907636457,0.7290372517603088,108.84990098673963,0.009749999999999998,0.009333775776533328,0.16547012865533514,0.1857537278225841,30.187624510893833,39,1,5
7.5,7,0.7404074501359503,1.05,0.6006156040519945,119.98771803919425,0.009749999999999998,0.009589370745406925,0.10015184232220445,0.13880060734324765,37.55158453798544,39,1,6
7.5,7,0.8,0.780235787083611,0.6691735435292234,108.76404941124291,0.009749999999999998,0.009294075436179276,0.1603048818671222,0.17340933833064986,31.995376075526806,39,1,6
7.5,7,0.8,1.05,0.7574866178059034,111.81240244094025,0.009749999999999998,0.009395364584326549,0.14246946284196796,0.19052310908993425,29.545542421406836,39,1,6
7.5,7,0.7481943920345365,1.0061692348670361,0.6447167465446877,117.4179518785288,0.009749999999999998,0.009585054502569836,0.11817774509517802,0.15323594820862657,35.09852811438717,39,1,6
7.5,7,0.8,1.05,0.822740832963215,111.85511021026015,0.009749999999999998,0.009422291284681132,0.16289812990204847,0.2041125089235271,27.83257911641712,39,1,6
7.5,7,0.8,1.05,0.9164039658475318,112.36676768782688,0.009749999999999998,0.009434177057133853,0.19321154801364862,0.2220345544835464,25.831166061073226,39,1,6
7.5,7,0.8,1.0363129149250918,0.9863227140255522,112.80827864271842,0.009749999999999998,0.009419270997033359,0.2193527565369815,0.2332618053446072,24.603957540454346,39,1,6
7.5,7,0.7163223119596025,0.8364184699092723,0.6014444343976562,119.58643478459956,0.009749999999999998,0.009715348326843795,0.13281194190920673,0.13741079231913286,37.80745304520782,39,1,6
7.5,7,0.8,0.8332549782865997,0.7978945710853393,108.50848599216265,0.009749999999999998,0.009355909834705878,0.1966903058467777,0.19982282395306333,28.352169408721053,39,1,7
7.5,7,0.7350169066624878,0.839996365446406,0.6536947309056788,116.45295935980381,0.009749999999999998,0.009646745025918835,0.1488524751427978,0.15444785344575698,34.895904877500556,39,1,7
7.5,7,0.8,0.9905340577348788,0.7228563476279656,110.72735314180215,0.009749999999999998,0.00935764780264608,0.14062089897271168,0.18350335172067203,30.501017652467283,39,1,7
7.5,7,0.8,0.8392869511481756,0.7731111165028958,108.5390351536801,0.009749999999999998,0.009348988743418307,0.18598487601062216,0.19497421797753214,28.97114555207853,39,1,7
7.5,7,0.8,1.05,0.8442369972055279,111.92914680316453,0.009749999999999998,0.009427743680416567,0.1697603198947483,0.20840103800067547,27.33052036659035,39,1,7
7.5,7,0.761418603174004,0.8831252391855282,0.7226190298075762,113.3258187832933,0.009749999999999998,0.00954548861446512,0.16257143800762267,0.1757871595804761,31.63206626974159,39,1,7
7.5,7,0.8,1.05,0.9289921379455914,112.46898680873228,0.009749999999999998,0.009433448188127198,0.1973630319213034,0.22409425855869944,25.595496889637555,39,1,7
7.5,7,0.7882124735301055,1.05,0.6723565297752646,113.51965494026537,0.009749999999999998,0.009398208150165193,0.11774683535350927,0.1686364624951486,32.70196543362118,39,1,7
7.5,7,0.8,0.9379485752494086,0.5567076665210068,112.80317419184551,0.009749999999999998,0.009208543952108473,0.09723843227951032,0.14172785788774736,37.0246829071723,39,1,7
7.5,7,0.7814332549072182,0.9995082872220252,0.7098520343250052,112.95287701350551,0.009749999999999998,0.009451331529581003,0.1367242957252139,0.17656480737402896,31.513660988257207,39,1,8
7.5,7,0.7446942447603484,0.8640234938811735,0.644744561374034,115.66240241866534,0.009749999999999998,0.009584856107400406,0.14044908693911304,0.1543661760542616,34.90905588305771,39,1,8
7.5,7,0.8,0.958789854028625,0.6646562012215296,110.64239839940834,0.009749999999999998,0.009309394915224473,0.127067663220537,0.17072063537228843,32.40666229895381,39,1,9
7.5,7,0.8,1.05,1.022735873721273,113.48961009110157,0.009749999999999998,0.009411874208924201,0.22872069099696177,0.2387741491317274,24.041931259441007,39,1,9
7.5,7,0.8,1.05,0.8864433093433046,112.15221752502566,0.009749999999999998,0.00943370358754111,0.18340200769898227,0.21657257244284736,26.421396728024813,39,1,9
7.5,7,0.7914593141376325,0.7566392587368036,0.6410067039819685,109.97559983547143,0.009749999999999998,0.009322110371594229,0.15580145988168043,0.16505241198006676,33.22555275230039,39,1,9
7.5,7,0.8,0.8291807869637534,0.7001394603069458,108.74492810933639,0.009749999999999998,0.009314549738863392,0.161392010810765,0.17974781420932295,31.037504377534535,39,1,9
7.5,7,0.8,0.7813644101762839,0.5528017858691698,111.80245212146015,0.009749999999999998,0.009217958536227155,0.11902903339156692,0.1439299505949568,36.64262241856828,39,1,9
7.5,7,0.8,0.8912912105846214,0.8235343798580789,109.22470224823648,0.009749999999999998,0.009375540898767624,0.1931080590199183,0.20482977427633686,27.746832074900468,39,1,9
7.5,7,0.7694940565631943,0.7193326000098925,0.5906624641593151,113.37784765672595,0.009749999999999998,0.009410289562626396,0.14726206337540232,0.14840252068096013,35.89567722554961,39,1,9
7.5,7,0.8,0.9976311118945479,0.943206236501196,111.6986499377194,0.009749999999999998,0.009415129598766114,0.21281816413217142,0.2264899416898034,25.329085419806315,39,1,9
7.5,7,0.8,0.8931573607522924,0.7201118995074958,109.26462948724111,0.009749999999999998,0.009334685466836237,0.15608184956768195,0.18367122086573703,30.477310008601606,39,1,9
7.5,7,0.8,0.9037639320509158,0.8386910587584899,109.45719177580148,0.009749999999999998,0.009382124669090488,0.19590694788526575,0.20776118049089676,27.40423381594592,39,1,9
7.5,7,0.7659647329296764,1.0228356023859295,0.902379464889876,115.81615015138077,0.009749999999999998,0.009617671418808975,0.19756149246477447,0.21090767087909096,27.047390213816506,39,1,9
