V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
7.5,7,0.8,0.8975704162038448,0.8754841231467475,109.62738777577928,0.009749999999999998,0.009386131544333712,0.2107864861128684,0.21470890133678042,26.62203652828145,39,1,0
7.5,7,0.8,1.0050734057432729,0.8606900298758519,111.14956419864376,0.009749999999999998,0.00941571095758087,0.1831652083024704,0.21181190785644183,26.94291790495149,39,2,0
7.5,7,0.8,1.0050651020008037,0.8312448258037137,111.00368467445091,0.009749999999999998,0.009409623332015402,0.17336139238065162,0.20605650518691676,27.601949223046308,39,5,0
7.5,7,0.7614107001700504,0.9530714986681685,0.7815610867218279,114.35143162393513,0.009749999999999998,0.009592575208542195,0.16994717060989,0.187293902489103,29.97997456484799,39,6,0
7.5,7,0.7996753684141727,0.9412427612693289,0.8239813613221562,109.94546272973662,0.009749999999999998,0.009390412675150058,0.18294195267472774,0.20476974971418202,27.753996807053383,39,7,0
7.5,7,0.8,0.9537879524327555,0.8097259309278991,110.05497268632242,0.009749999999999998,0.009388088624024188,0.17555212963224698,0.20198672424129693,28.08812462685054,39,7,0
7.5,7,0.8,1.031952320739538,0.6118251478459849,112.79315140282641,0.009749999999999998,0.009273639748191138,0.10164983563836488,0.15543407165585793,34.730120416906814,39,1,2
7.5,7,0.8,0.7835492262792265,0.6110743275363083,109.88786755777873,0.009749999999999998,0.00925843642241722,0.13865827773828066,0.15924733588763845,34.11441092900296,39,1,2
7.5,7,0.7348549850287077,0.9550079819201955,0.6366626432425886,118.18134777284013,0.009749999999999998,0.009646205730086678,0.12389709647198559,0.1489014019387458,35.81605501495317,39,2,2
7.5,7,0.8,0.9526161852547499,0.6030878116385459,111.60229849034359,0.009749999999999998,0.009254773356825518,0.10905512583979415,0.1546300838187693,34.86270869128422,39,2,2
7.5,7,0.7623789429385864,0.7964804848775029,0.5796937769874758,114.6082272202465,0.009749999999999998,0.009432608056326912,0.12858243043354442,0.14291340745806613,36.81967662236546,39,2,2
7.5,7,0.8,1.05,0.6840048750733847,112.15985466107828,0.009749999999999998,0.009345501013743329,0.12030967872890928,0.1740581440733031,31.894492156906498,39,3,2
7.5,7,0.8,1.05,0.6869081196261384,112.13708872853721,0.009749999999999998,0.009347884567022523,0.12116563588930071,0.17472594084407725,31.791624896179364,39,3,2
7.5,7,0.8,0.904191662173072,0.6024413578741425,110.99592071563882,0.009749999999999998,0.009251186556558077,0.11561227830221159,0.1553115344570341,34.75023247143442,39,4,2
7.5,7,0.7966316700879272,0.938385054527456,0.5552185438865621,113.19122328636708,0.009749999999999998,0.009223953437605372,0.09696745948611532,0.14059587327902884,37.22503770138632,39,4,2
