V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run,Valid
8.5,5,0.8,0.9332755510674218,0.6860377319527267,170.74847485050887,0.012249999999999999,0.010736924198665168,0.13119907915169352,0.13693139527574286,37.83094156303826,39,2,0,True
8.5,5,0.8,1.05,0.7407883215615241,173.1846463728461,0.012249999999999999,0.010815076678890406,0.1310537424102037,0.14793431142153923,35.905958929929035,39,2,0,True
8.5,5,0.8,1.05,0.8057254945282761,173.42910294601995,0.012249999999999999,0.010862916183931455,0.15072970384996248,0.1612977830721423,33.72543114373243,39,3,0,True
8.5,5,0.8,1.0138531629137824,0.6810787849422179,173.06188512757916,0.012249999999999999,0.010753851390687026,0.11824510971890115,0.13489842367465263,38.214670363723044,39,5,0,True
8.5,5,0.8,0.9098435226130102,0.6676883365350249,170.45501476726315,0.012249999999999999,0.010714080144697947,0.1290653997054906,0.13316121200295206,38.55181129121995,39,5,0,True
8.5,5,0.8,0.958304366924454,0.7222600007769268,171.06763853603232,0.012249999999999999,0.010775855590512822,0.1386956920732012,0.14463993403205533,36.45713656222871,39,8,0,True
8.5,5,0.8,0.9320468396278248,0.7326987672752443,170.52000723928623,0.012249999999999999,0.010778735994071744,0.14621983476662928,0.147093413862624,36.044811538377544,39,8,0,True
8.5,5,0.8,0.9244768943324756,0.6759129918571546,170.6762939850688,0.012249999999999999,0.010725304818289046,0.12938358564044722,0.13480076358898807,38.23339347594197,39,9,0,True
8.5,5,0.8,0.9111221755164587,0.6898766867594381,170.18263923277695,0.012249999999999999,0.01073523988975019,0.13589275827115518,0.13798525081933954,37.63643427053628,39,10,0,True
8.5,5,0.8,0.9624917902530856,0.7678480887602588,171.35053190421903,0.012249999999999999,0.01081484942789723,0.15252643842443597,0.15420412405054862,34.86659715989383,39,10,0,True
8.5,5,0.8,0.9989540406421764,0.7260785709329698,171.998035061296,0.012249999999999999,0.010789361239445126,0.1337882954939833,0.1451347721488255,36.37299531676917,39,11,0,True
