V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
8.0,6,0.793806608918864,1.0151242773577633,0.7693408406366329,139.7259147495595,0.011,0.010078080053852871,0.14891777616101265,0.17195405827517327,32.19032858429471,39,1,0
8.0,6,0.7508158983928492,0.8835928266117226,0.6407917643464514,143.9300574683266,0.011,0.01020897975422193,0.1322468261886913,0.13489702987252639,38.24878283231304,39,1,0
8.0,6,0.7945218875447874,0.9498239230773691,0.7698658095650023,138.36277607079717,0.011,0.010056738314836926,0.1598486184469614,0.1725780612230495,32.09108150163408,39,1,0
8.0,6,0.7749368141392144,0.9650709921961977,0.6374583181953305,142.234893192822,0.011,0.010071769413830792,0.11699639894035538,0.13814588840650005,37.64028587245264,39,1,0
8.0,6,0.7838630964545985,1.0173521483227606,0.8765539620749383,142.53986812755608,0.011,0.0101905932516914,0.18410764498232432,0.18935306791329062,29.663953385432706,39,1,0
8.0,6,0.794789714528462,1.0385006395646408,0.6746744679847609,140.6241348602822,0.011,0.010006443419577465,0.1168096625155711,0.15055748688063442,35.515769315345395,39,1,0
8.0,6,0.7947361491317271,1.0207652962671863,0.6937127363008092,139.90625705898714,0.011,0.010018161319941188,0.12480336996854395,0.1552334416551942,34.73077749671253,39,1,0
8.0,6,0.7946932968143392,1.006577021629223,0.7089433509536478,139.44140269537075,0.011,0.010027010454617303,0.1314099170709739,0.15886033908355776,34.1427707727029,39,1,0
8.0,6,0.7946590149604288,0.9952264019188521,0.7211278426759187,139.13310608309163,0.011,0.010033726357449126,0.13683430707948985,0.16172140749569683,33.69592590078717,39,1,0
8.0,6,0.7946315894773005,0.9861459061505555,0.7308754360537354,138.92074753208524,0.011,0.010038812372546469,0.14126703212493177,0.16397705095669438,33.35233832171317,39,1,0
8.0,6,0.7850227972915331,0.924232770825299,0.7356897493564128,139.08241955829666,0.011,0.01008477122031058,0.1538668672249321,0.16333766467120547,33.44965866420169,39,1,0
8.0,6,0.7946096490907979,0.9788815095359182,0.7386735107559887,138.77291237562713,0.011,0.010042709773680896,0.14487324353090594,0.16576450216972596,33.0860189088467,39,1,0
8.0,6,0.7945920967815958,0.9730699922442084,0.7449119705177915,138.66952979159174,0.011,0.010045732530172973,0.14779638903094247,0.16717781279325733,32.87832127178215,39,1,0
8.0,6,0.7757092289463319,0.9454590736717655,0.6761641548486687,141.0168988910328,0.011,0.010098227246590352,0.13181685155598627,0.14792980143408957,35.941477461586125,39,1,0
8.0,6,0.7945780549342341,0.9684207784108405,0.7499027383272336,138.59248069935583,0.011,0.01004804558142119,0.150161886568823,0.16830147496117875,32.71523793624496,39,1,0
8.0,6,0.7301122967904485,0.9660416485404089,0.7212703503077409,148.19617711061994,0.011,0.010434640665753094,0.1468014457168258,0.1471701006326962,36.069034730836556,39,1,0
8.0,6,0.7945668214563447,0.9647014073441462,0.7538953525747873,138.54070973529562,0.011,0.010049905518124578,0.15206768976042806,0.16919569984610436,32.58713558785366,39,1,0
8.0,6,0.7945578346740333,0.9617259104907908,0.7570894439728304,138.49861347497767,0.011,0.010051315551289438,0.15360540439074338,0.1699114215017041,32.485657597968626,39,1,0
8.0,6,0.7945506452481841,0.9593455130081064,0.7596447170912647,138.46655985797315,0.011,0.010052418896992762,0.1548426755766437,0.17048319177767335,32.4052518663863,39,1,0
8.0,6,0.7905679607688793,1.0118092302445625,0.8330563764232986,140.72994157711204,0.011,0.01013121265976425,0.17014601368253102,0.1831604872004019,30.513104714798075,39,1,0
8.0,6,0.7945448937075047,0.957441195021959,0.7616889355860123,138.44247784022838,0.011,0.010053292240885475,0.15583670986849113,0.17093981780241985,32.3414556469735,39,1,0
8.0,6,0.7945402924749613,0.955917740633041,0.7633243103818103,138.42646445343016,0.011,0.01005401232291871,0.15663315377982065,0.17130347904968193,32.29091019863162,39,1,0
8.0,6,0.7786822183486692,1.0200622410121079,0.8760851609720375,143.36802532705386,0.011,0.010223659795248445,0.18399255814295537,0.18805085480231493,29.83894666088669,39,1,0
8.0,6,0.7945366114889265,0.9546989771219067,0.7646326102184486,138.41311256407246,0.011,0.010054570368515654,0.15727281388449021,0.17157741393795564,32.25060515628524,39,1,0
8.0,6,0.7945336667000986,0.9537239663129992,0.7656792500877594,138.40286515100513,0.011,0.010055014741530746,0.15778563316518232,0.17177764283646788,32.21849865279335,39,1,0
8.0,6,0.7945313108690364,0.9529439576658731,0.766516561983208,138.3934989128012,0.011,0.01005535139822193,0.15819755140666328,0.17193832351649327,32.192801288770376,39,1,0
8.0,6,0.7988075656637714,1.0011687072570907,0.6697447718440603,139.20468418790742,0.011,0.009968907350823633,0.1200216365401469,0.15080042555087084,35.476905914518404,39,1,0
