V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run
7.5,7,0.8,0.9628151913421699,0.844762074868983,110.34339279555279,0.009749999999999998,0.009399720994053722,0.18585782571220655,0.20885943345495783,27.277888913818774,39,1,0
7.5,7,0.8,0.8825442406488693,0.7872391944208049,109.01716583707613,0.009749999999999998,0.009362737934003168,0.1818127921479487,0.19768797851689335,28.619902233705783,39,2,0
7.5,7,0.8,0.9165903616668827,0.7753313912148158,109.44653708948235,0.009749999999999998,0.009366085327022735,0.17077370820944618,0.1952222212162726,28.938522174521758,39,2,0
7.5,7,0.7613199428109874,0.8614791502527575,0.6411111009617212,113.79736322143462,0.009749999999999998,0.009487057232618383,0.13821033444008954,0.1572955063064368,34.42820489352277,39,2,0
7.5,7,0.7652233622032598,0.9343441185917466,0.8533669858557008,113.97270808042867,0.009749999999999998,0.009587719456167222,0.19859124315273108,0.20195690590938928,28.093669062882324,39,2,0
7.5,7,0.7829387724195587,0.8852386176190548,0.7326252241586974,110.91487252188324,0.009749999999999998,0.009431291059461352,0.1635825890625765,0.18262074754070837,30.627034820771918,39,3,0
7.5,7,0.8,0.8734694957843734,0.8287306633764675,109.03703363809926,0.009749999999999998,0.009372512886140362,0.1989762508327618,0.20583173101011584,27.62833103777008,39,3,0
7.5,7,0.7974218985162953,0.9882344188065298,0.9883100666385738,112.39790873968559,0.009749999999999998,0.009418462980395233,0.2310652624263365,0.2329383167825571,24.63800817574211,39,4,0
7.5,7,0.7745476179248219,0.8904535702778634,0.8092283062913523,111.97902188765961,0.009749999999999998,0.009511128670438825,0.19091917784482293,0.19603287316485712,28.834024676085733,39,7,0
7.5,7,0.8,0.9517982269941381,0.7746907712318931,109.96730627392033,0.009749999999999998,0.009374640938320952,0.1640150143178786,0.19493908581727826,28.975775683349642,39,7,0
7.5,7,0.769162480750969,0.9164075547653302,0.8225455020473087,113.02837640320502,0.009749999999999998,0.009552484326613868,0.19082570214811762,0.19721633189300397,28.68175233615337,39,10,0
7.5,7,0.8,1.05,0.7330873941206262,111.87035266913209,0.009749999999999998,0.00938108486155499,0.13500750989434585,0.1851577242951133,30.269705753676874,39,1,2
7.5,7,0.7973792052787176,1.0076636951468934,0.5393821309144967,114.84306638826003,0.009749999999999998,0.009203178577348845,0.08442607798368185,0.1342495180495099,38.400602647561875,39,1,2
7.5,7,0.8,1.032119091117811,0.616609170423469,112.6988673738685,0.009749999999999998,0.009278643445804017,0.10299070356069008,0.15673200953062458,34.51808720195948,39,1,2
7.5,7,0.8,0.9775522487363779,0.5471720792611734,113.74871992967489,0.009749999999999998,0.009198525252392993,0.08976305860922107,0.13791645748490275,37.71106625224772,39,1,2
7.5,7,0.759264879520257,1.0346984046998977,0.5787879881469603,117.96591205221758,0.009749999999999998,0.009453037845757123,0.09455894721352796,0.13724004797002942,37.83718810938174,39,1,2
7.5,7,0.8,0.9877244719823902,0.5959140475789078,112.32973294126512,0.009749999999999998,0.009251016848140668,0.10243126251774815,0.15203108702577206,35.301747394424744,39,2,2
7.5,7,0.8,1.05,0.5954219510173501,113.53703430757179,0.009749999999999998,0.009258694380338753,0.09499013421355246,0.15050465811369276,35.55576498557666,39,2,2
7.5,7,0.8,0.9468377803456437,0.5795541568318078,112.14664073242706,0.009749999999999998,0.009231510480462763,0.1028091847817449,0.14821300110324906,35.92530471753137,39,2,2
7.5,7,0.7282881932882975,0.9228946423029488,0.5762616980298791,119.6894554875861,0.009749999999999998,0.009618964803415782,0.10998439709709022,0.13235574708627384,38.77395235879944,39,3,2
7.5,7,0.8,1.05,0.5881138772798905,113.72503468816315,0.009749999999999998,0.009250387276189827,0.09297738072061142,0.14830185410009752,35.91077532266113,39,3,2
7.5,7,0.8,1.05,0.5528467634617316,114.8614312782043,0.009749999999999998,0.009208332142823643,0.08344679888873606,0.1376198048977717,37.765485107589434,39,4,2
7.5,7,0.7494386374260429,0.8940247453776173,0.5672998147498483,117.15111216557914,0.009749999999999998,0.009487802508660444,0.10979643048594957,0.13511676009693996,38.23617009529842,39,4,2
7.5,7,0.8,1.05,0.6271627741901836,112.87851935877744,0.009749999999999998,0.009292956467178237,0.10386975105498848,0.15923141283526035,34.11692279113491,39,5,2
7.5,7,0.8,1.05,0.5673813232085564,114.33966196718295,0.009749999999999998,0.00922598313992797,0.08733858550043573,0.1420348629127382,36.970929534987604,39,5,2
7.5,7,0.7240969228181673,1.0290723186699355,0.6028805703535288,121.48531857362784,0.009749999999999998,0.009685278033146135,0.10436441649374012,0.13618188111513815,38.03573504916189,39,5,2
7.5,7,0.8,0.927218715932154,0.5428370831586347,113.23638489640659,0.009749999999999998,0.009194956229459521,0.0945491101109972,0.13793075486884498,37.70844934581846,39,6,2
7.5,7,0.8,0.9696716316581692,0.6363014993241429,111.20847929197802,0.009749999999999998,0.009287379956829591,0.1167742793550041,0.1631413026196935,33.512503778781586,39,6,2
7.5,7,0.8,0.9331013498984746,0.6113355102324858,111.14538587883071,0.009749999999999998,0.009260837153548323,0.11422719227537899,0.15716127909782293,34.44819902095388,39,7,2
7.5,7,0.8,0.795423936915391,0.5244109531282601,113.18060155901136,0.009749999999999998,0.009194697563337628,0.10739861371692387,0.13572252435644144,38.11910311976143,39,7,2
7.5,7,0.8,0.850459881746219,0.6187821779619593,110.09830883087248,0.009749999999999998,0.00926286539591177,0.1292900363288187,0.160358582890589,33.94044563595774,39,8,2
7.5,7,0.7413706709458225,0.9264731004486135,0.687005611463966,116.45610805830337,0.009749999999999998,0.009646450881977263,0.1443303266408251,0.16278943272307217,33.56857729030876,39,8,2
7.5,7,0.7487503963706323,0.9681611009862727,0.698879855621751,116.19300526709546,0.009749999999999998,0.009620928769121835,0.14080291347899365,0.16693906341933257,32.94979820688017,39,8,2
7.5,7,0.8,0.98249609461187,0.6330437295790732,111.47769366881428,0.009749999999999998,0.009286437244881728,0.11405186716906916,0.16206240722469945,33.67678459098833,39,8,2
7.5,7,0.8,0.9514324531308297,0.5427025106034622,113.5510135600974,0.009749999999999998,0.009193943950506375,0.0915594740555635,0.1372744264198052,37.829135675367034,39,9,2
7.5,7,0.7596076546160582,0.9928619374866526,0.5843428877845717,116.9540765494473,0.009749999999999998,0.009453194235012502,0.1010870139032956,0.1398468798976058,37.36084532959431,39,15,2
7.5,7,0.8,0.9126066731693416,0.5682977553137896,112.08223823591764,0.009749999999999998,0.009220138420460905,0.10396391344540744,0.14568674716612268,36.34416986686242,39,15,2
7.5,7,0.7856708121217395,0.942056665761267,0.6119513140280906,112.69778434347441,0.009749999999999998,0.009336459328274475,0.1142182461773027,0.1541702276389466,34.93986711094594,39,23,2
7.5,7,0.8,1.05,0.9565010331692626,112.72211039693477,0.009749999999999998,0.009430052499641082,0.20648726117904762,0.2285646181233056,25.104365197769553,39,1,6
7.5,7,0.7567454768936598,1.05,0.885479344489564,117.3778366630442,0.009749999999999998,0.009680911765266361,0.1876887942004027,0.20538195204824397,27.683809368240127,39,1,6
7.5,7,0.8,0.9981144493235546,0.8850433488694502,111.18400191932892,0.009749999999999998,0.009416256224548836,0.192726889141999,0.21648209440279845,26.4310360130704,39,1,6
7.5,7,0.7734905375429832,1.0026509220326565,0.9234629600401667,114.72869377290161,0.009749999999999998,0.009567052228319363,0.2080536817567564,0.21665837792366097,26.413850004424393,39,7,6
7.5,7,0.8,0.9296322425780977,0.8894542067328719,110.16150799903792,0.009749999999999998,0.009395973025415663,0.20861073233333716,0.21736660094896995,26.337239423899454,39,13,6
7.5,7,0.7376348154370284,1.05,0.6178411182877639,120.01527035690454,0.009749999999999998,0.009626507973165166,0.10529696298664534,0.1428344492293019,36.83446443392808,39,5,8
7.5,7,0.7215282398948697,1.05,0.6043546232449449,122.26665938194341,0.009749999999999998,0.009706427887666371,0.1024225772357258,0.1355365628751924,38.157532161605914,39,7,8
7.5,7,0.7444126788895317,0.8596707751856876,0.7347309738425517,115.02147618004692,0.009749999999999998,0.009646842828342644,0.17333052238156196,0.17447537003022096,31.832862919647194,39,2,9
