V_S,Z,D,AEdAO,PdD,P_B,Strength,Strength_Min,Cavitation,Cavitation_Max,Tip_Velocity,Tip_Velocity_Max,Generation,Run,Valid
7.0,5,0.8,1.0044847771781682,0.8397344218064704,84.75498602731042,0.012249999999999999,0.009692891122378759,0.1652907275186483,0.22197220437342569,25.879288224150603,39,1,0,True
7.0,5,0.8,0.8948159170720744,1.0275920056230574,87.56391145809597,0.012249999999999999,0.009712126428010568,0.2531196017196811,0.254076136773114,22.651757050865204,39,1,0,True
7.0,5,0.8,0.9507540761686,1.0206849628570822,87.52130855239486,0.012249999999999999,0.009721496432400313,0.23695475386850862,0.25361960292810876,22.69200681991635,39,1,0,True
7.0,5,0.8,0.7903076262228301,0.8675341343401798,83.85120036760253,0.012249999999999999,0.00966351999073604,0.21991186236936794,0.2264375235375543,25.37652966896847,39,2,0,True
7.0,5,0.8,0.8302893177232524,0.862177043006377,83.94508171760421,0.012249999999999999,0.00966896384866154,0.20781172204680143,0.2257485733841563,25.4522443170171,39,2,0,True
7.0,5,0.8,0.8786561756669958,0.9198778252964317,85.16916003909736,0.012249999999999999,0.009697330327264497,0.21745925639258673,0.23616667080889922,24.348502804985642,39,2,0,True
7.0,5,0.7860378468251379,0.8856203434963639,0.8507550289234036,85.2810754805998,0.012249999999999999,0.009754959259600978,0.19281808733546726,0.2207158975721808,26.02679230399075,39,2,0,True
7.0,5,0.8,0.8367896942448644,0.8751105908973101,84.18694869521919,0.012249999999999999,0.0096752383824247,0.21101993584068476,0.22809339217826477,25.197203341992754,39,2,0,True
7.0,5,0.8,0.9593769990160438,0.8085647310994094,84.12331757448113,0.012249999999999999,0.009668941967208888,0.16293841682093463,0.21548965471888248,26.577257899531027,39,3,0,True
7.0,5,0.8,0.8612938615620898,0.955388841788972,85.81865093403879,0.012249999999999999,0.00970165618950694,0.23476525085513103,0.24199724632936553,23.768400124559534,39,3,0,True
7.0,5,0.7996019850298097,0.8758412501709096,0.7963811598655816,83.40899757880983,0.012249999999999999,0.009648074004234475,0.1744113210011523,0.2128834293362387,26.862336119555817,39,3,0,True
7.0,5,0.7832112329352313,0.7808800029598523,0.8545230167967872,85.05280375932232,0.012249999999999999,0.009752862794671975,0.21950286490410081,0.22013478175742313,26.088934169994175,39,3,0,True
7.0,5,0.8,0.8175983942022641,0.750158164409084,82.61241783879325,0.012249999999999999,0.009607419531049122,0.1702173419424703,0.20317994763174768,27.982991821475753,39,4,0,True
7.0,5,0.7126795521273228,0.8556560479832588,0.7914920324262622,91.40027202937858,0.012249999999999999,0.010178379159148598,0.1860028328212014,0.18994057466722614,29.66239792186269,39,4,0,True
7.0,5,0.8,1.05,0.9731706623507675,86.8606769697179,0.012249999999999999,0.00973529041615837,0.20030420564031381,0.2463452880734133,23.351052172871064,39,4,0,True
7.0,5,0.8,0.9224181175093599,0.9113844235267167,85.21049857053438,0.012249999999999999,0.009703084291530965,0.2046658166251898,0.23497039516251744,24.470443475869377,39,5,0,True
7.0,5,0.8,0.9963826215841378,1.102802441712309,89.58995149071269,0.012249999999999999,0.009714628456803789,0.25551712969387436,0.26713170256055035,21.559964299809224,39,5,0,True
7.0,5,0.8,0.672359434866165,0.6713267777233993,81.56006807294683,0.012249999999999999,0.009534674667559305,0.17548435258654047,0.1864627942501561,30.12593493552494,39,5,0,True
7.0,5,0.8,0.8427567806227946,0.866744111339887,84.07988287584946,0.012249999999999999,0.009673170515509751,0.20652177373751796,0.22663244334625782,25.35522710565625,39,5,0,True
7.0,5,0.7705450338073602,1.05,1.0949118880546616,92.3100936743345,0.012249999999999999,0.00989873677727702,0.2449918467469114,0.2582821522902432,22.292216267185083,39,5,0,True
7.0,5,0.7074277953886131,0.9608211803868959,0.8575572585125982,93.6792437452215,0.012249999999999999,0.01027521085119144,0.18870502914377627,0.2012234762409064,28.222428862077344,39,5,0,True
7.0,5,0.8,0.8720084434822118,0.9269849570077142,85.27774405295848,0.012249999999999999,0.009697865871965757,0.22162539264687192,0.23732701921631158,24.230606511473646,39,6,0,True
7.0,5,0.7462875884693474,0.8861121187884968,0.8864720421771185,89.623646309164,0.012249999999999999,0.010012752528596909,0.21015418141715228,0.21693920286897966,26.42528048708002,39,6,0,True
7.0,5,0.7925205387331846,0.930211764287738,0.9042299827629902,85.78676084457588,0.012249999999999999,0.009745576053832828,0.20142073650308864,0.23194183795529352,24.786190402147678,39,6,0,True
7.0,5,0.7902992588404639,0.8642976219756686,0.8288858483499917,84.48249295909676,0.012249999999999999,0.009715865079783146,0.18915743050045994,0.2173157680313506,26.383217881851902,39,7,0,True
7.0,5,0.7777325361896401,0.884865208658527,0.8693179830097191,86.30767336882586,0.012249999999999999,0.009811709532420212,0.20052317956792157,0.22202722350497003,25.874099486365015,39,8,0,True
7.0,5,0.7982039233899679,0.7806299035215388,0.8613865841226419,83.85945438016641,0.012249999999999999,0.009669410844322962,0.22035331395269686,0.22486842810128974,25.550032454114348,39,8,0,True
7.0,5,0.7529277085233186,0.8959677955248525,0.8933485887068008,89.13847005126604,0.012249999999999999,0.009975094586724641,0.20964899616471613,0.22014700655412625,26.089260422748247,39,8,0,True
7.0,5,0.8,0.790052308209809,0.8615314705875906,83.74850253256737,0.012249999999999999,0.00966108256990837,0.2176822419685372,0.22538377159541365,25.49260304349561,39,9,0,True
7.0,5,0.6333179946747667,1.05,0.835364004878887,103.32757628182247,0.012249999999999999,0.01084898864551982,0.17285327316930643,0.17648633200304564,31.56545294415921,39,9,0,True
7.0,5,0.7381115693964382,0.9429884494763103,0.8025453088639798,89.59275397941664,0.012249999999999999,0.0100356888478728,0.1700026040254129,0.19871287601450496,28.530517670454667,39,9,0,True
7.0,5,0.8,0.8840819578679915,1.0039129823026296,86.97261503732692,0.012249999999999999,0.00971046758262991,0.24705553077580955,0.25016625071111925,23.001323918004562,39,9,0,True
7.0,5,0.760677512736599,0.8392436588752563,0.8582514221057241,87.46989223327327,0.012249999999999999,0.009901229664888805,0.20891329794831492,0.21523120458786316,26.607162969750046,39,11,0,True
7.0,5,0.7621474767267603,0.9624966604569731,0.8014082551718511,87.43270506708728,0.012249999999999999,0.009888181594819283,0.16378777088717855,0.20454997755898371,27.820094725641503,39,12,0,True
7.0,5,0.8,0.8572623954526115,0.8860479637933466,84.46778879490275,0.012249999999999999,0.009683067689583014,0.21016415776428757,0.23014018213730694,24.976435679402652,39,15,0,True
7.0,5,0.8,0.8138634394155777,0.8661912308320167,83.93274177175705,0.012249999999999999,0.009667462332834852,0.21333677091709174,0.22636283759078488,25.384705841289342,39,15,0,True
7.0,5,0.8,0.8871488554583168,0.8429205015903505,83.9743034394786,0.012249999999999999,0.0096714768169089,0.18818331428306737,0.22250475049886811,25.817799068507274,39,16,0,True
7.0,5,0.8,0.825635037135777,0.8925651979576457,84.44080574443467,0.012249999999999999,0.009679255178749903,0.22027262416155077,0.23105897842787612,24.8788240480155,39,16,0,True
7.0,5,0.6935533012947955,1.0017368764248937,0.9406948001040395,97.07975144550306,0.012249999999999999,0.010412451896753267,0.21130528100395354,0.21231281236770422,26.93134281608132,39,18,0,True
7.0,5,0.7460004744943398,0.9543512848193454,0.966785960057483,91.59258304942941,0.012249999999999999,0.010048937730442268,0.2240261787740311,0.23081156810333575,24.907976656961964,39,3,1,True
7.0,5,0.8,0.8524563375309678,0.6283443207020328,83.51730785434681,0.012249999999999999,0.009528929552939266,0.12308832916249146,0.1748869451061319,31.80023662737728,39,1,2,True
7.0,5,0.7479461104352848,1.05,0.64329909294042,90.97908559432042,0.012249999999999999,0.009890482197613869,0.1041297588498629,0.1636159781774923,33.47420674420398,39,1,2,True
7.0,5,0.8,0.9020325813225043,0.5,91.02401571451799,0.012249999999999999,0.009488301387095445,0.07890617022648728,0.13602340952401926,38.09013988965272,39,1,2,True
7.0,5,0.8,0.9472153304745595,0.5,92.66915401261012,0.012249999999999999,0.009508946314149358,0.07391787461996462,0.13435659670201397,38.40737189187379,39,1,2,True
7.0,5,0.8,0.9756122588292597,0.5503285406913537,89.13372554141911,0.012249999999999999,0.0095223608615802,0.08402708357997704,0.1498831343228652,35.6847097542176,39,1,2,True
7.0,5,0.8,0.9439930370577737,0.5745652832094253,86.87149014059652,0.012249999999999999,0.009519668513820072,0.09430260731767605,0.15808370413614728,34.33023436391521,39,2,2,True
7.0,5,0.8,0.9683019854030273,0.5190595199012541,91.47128282134462,0.012249999999999999,0.009515999973241278,0.07661262094135696,0.1398393044306865,37.38879454295385,39,2,2,True
7.0,5,0.6682269033561677,1.05,0.6564782496102032,98.96808515942871,0.012249999999999999,0.010433699257457959,0.11328553711512852,0.1471981360932156,36.12656028169766,39,2,2,True
7.0,5,0.8,1.05,0.5772685057943915,89.54180037943016,0.012249999999999999,0.009560523784992668,0.08318351820022683,0.15596407924524183,34.67403111059409,39,2,2,True
7.0,5,0.8,0.9414337953040676,0.5,92.44613207739562,0.012249999999999999,0.00950611904021566,0.07453339086017384,0.13457520240590415,38.365320079824166,39,2,2,True
7.0,5,0.8,0.9020321690176308,0.6004690011048872,84.97959927495941,0.012249999999999999,0.009521758264982019,0.10718891204392914,0.16659264409215105,33.03023842086823,39,2,2,True
7.0,5,0.8,0.8692364258272179,0.5,89.95995529151435,0.012249999999999999,0.009475292123447677,0.08280748397233754,0.13717794869416772,37.87489985459329,39,2,2,True
7.0,5,0.8,0.9214447924556572,0.5691003649722925,86.62206875961564,0.012249999999999999,0.009510036599196768,0.09556965430454055,0.15705875827955434,34.49551787326872,39,3,2,True
7.0,5,0.767122297362995,0.9171711701761038,0.5097763895209672,93.15488521673953,0.012249999999999999,0.009669719374911111,0.08155474283523413,0.13209101828555855,38.85167084819116,39,3,2,True
7.0,5,0.8,0.8987337416708736,0.6494259909832594,83.78877503247057,0.012249999999999999,0.009553558863137532,0.12241779125414236,0.17936499151842547,31.127536687177358,39,3,2,True
7.0,5,0.7726081268319774,1.05,0.639245090147894,88.91680030254265,0.012249999999999999,0.009742075925486185,0.10139571129091962,0.16830606242217905,32.782266506313206,39,3,2,True
7.0,5,0.7506766662228326,1.05,0.732730350553019,89.33264669904398,0.012249999999999999,0.009936072530933577,0.12987161705410374,0.18625552045298974,30.156353494616592,39,3,2,True
7.0,5,0.8,0.9395402642339222,0.5077325566821834,91.5588265866655,0.012249999999999999,0.009503803129252435,0.07675096721015047,0.13717404617860016,37.875621342801665,39,3,2,True
7.0,5,0.7989320027708691,0.835774006453321,0.513981029284469,87.97140591592184,0.012249999999999999,0.009471040851107383,0.09112006198683872,0.14246204869106302,36.92520180140603,39,4,2,True
7.0,5,0.6694104342444168,1.0159881510645408,0.5935543662382117,100.06140613613839,0.012249999999999999,0.01036148569674209,0.09898242254384303,0.1316487485182601,38.942709276589305,39,4,2,True
7.0,5,0.8,1.05,0.5988801788492505,88.30926200451404,0.012249999999999999,0.009568542371721228,0.08882292835870746,0.1625604137390213,33.632114037703026,39,4,2,True
7.0,5,0.7897795632611433,1.05,0.6309024567288638,87.76549520985984,0.012249999999999999,0.009640332975093915,0.0980132059197643,0.16986772192625915,32.55925366654663,39,4,2,True
7.0,5,0.6977317176357359,1.05,0.6131142254063857,96.96288017274355,0.012249999999999999,0.01019081595251034,0.09882006698702668,0.14314992208257904,36.80956893146437,39,5,2,True
7.0,5,0.8,0.9418322044102078,0.5,92.46135877571727,0.012249999999999999,0.009506311755601498,0.07449078045289845,0.13456020261274404,38.368201139575,39,5,2,True
7.0,5,0.8,0.9844943466181112,0.6194888563037141,85.94269863569973,0.012249999999999999,0.009556560122749365,0.10190988164050307,0.17032520109215193,32.4945383029905,39,5,2,True
7.0,5,0.7033553454440213,1.0349395672040536,0.6704651209076483,94.47265021378767,0.012249999999999999,0.010192517055076417,0.11689918832631253,0.1600616790820909,34.02165976292226,39,5,2,True
7.0,5,0.7892462938503241,1.05,0.5254569778763046,94.79289495884414,0.012249999999999999,0.009612991457306212,0.07062903072244162,0.13674646374460503,37.95530906042523,39,5,2,True
7.0,5,0.8,0.8468351913671353,0.542873971612878,86.33522332723142,0.012249999999999999,0.009477404917824905,0.09792697787992449,0.15137562621522455,35.44490472201958,39,5,2,True
7.0,5,0.8,1.05,0.5955606095341349,88.48288227415522,0.012249999999999999,0.009567187015656295,0.08794817260211078,0.16154929196403098,33.78706082091674,39,6,2,True
7.0,5,0.8,0.8789180624902102,0.5,90.26106390269305,0.012249999999999999,0.009478926745097215,0.0816303540753981,0.1368432491634691,37.936926660069766,39,6,2,True
7.0,5,0.7025359950880465,0.9972862554266023,0.5891380766217577,96.1543440535215,0.012249999999999999,0.010123311193244942,0.0979368184703098,0.1388614511960386,37.56967013539506,39,6,2,True
7.0,5,0.8,0.9858423744188735,0.5518019638353555,89.33024083128953,0.012249999999999999,0.009526775825717773,0.0832977417843219,0.1500361181872339,35.66027508109514,39,6,2,True
7.0,5,0.7125116779254418,1.05,0.6780078781507364,93.66098113506219,0.012249999999999999,0.010141345345169075,0.11654199120176903,0.16407937202164655,33.405817555837096,39,6,2,True
7.0,5,0.8,0.9821894054484339,0.5162754483814236,92.25539061916679,0.012249999999999999,0.009522867874489046,0.07445182968379017,0.13841270788696522,37.64832603478978,39,7,2,True
7.0,5,0.8,1.05,0.7065810076383905,85.25565044156848,0.012249999999999999,0.009630265716370918,0.11842499492138729,0.1914031938997245,29.4660037425803,39,7,2,True
7.0,5,0.7959071739614378,1.05,0.5936388854142084,88.90157592152232,0.012249999999999999,0.009588285267589008,0.08767857498441257,0.16009195422350708,34.01321462379903,39,7,2,True
7.0,5,0.8,0.9934521556083032,0.5468386341417247,89.93009700634536,0.012249999999999999,0.009528953460996189,0.08117344852948637,0.14813860320481445,35.96689380509781,39,7,2,True
7.0,5,0.6634742553390274,1.05,0.634705244181512,100.08286567800377,0.012249999999999999,0.010449991256897755,0.10719265862000997,0.14023248654068565,37.32319491901547,39,8,2,True
7.0,5,0.765968038866365,0.9646576625619726,0.5347768742252367,92.65266840886687,0.012249999999999999,0.009698875196429287,0.08296303155748734,0.13801675555621407,37.72200135103832,39,8,2,True
7.0,5,0.8,1.019215317699749,0.5057795870532616,94.98072845648493,0.012249999999999999,0.009545509650109476,0.0681767110158926,0.13345700388638065,38.581869104691904,39,9,2,True
7.0,5,0.8,1.05,0.642753434519409,86.56392665125652,0.012249999999999999,0.009591190249984885,0.10059028532665967,0.17520353563470153,31.75196902018133,39,9,2,True
7.0,5,0.8,0.9764667808605794,0.5,93.84437709873964,0.012249999999999999,0.00952390085550251,0.07090338687828951,0.13323367931059169,38.62555324103622,39,9,2,True
7.0,5,0.8,1.0215971328512072,0.5,95.85356280613446,0.012249999999999999,0.009549691496913159,0.0665376468323999,0.13141178979631804,38.98530066762506,39,10,2,True
7.0,5,0.739516873571309,1.05,0.5966735085892573,93.54795458772152,0.012249999999999999,0.009912338424479849,0.09175575581052345,0.1485637053064991,35.89983752428318,39,11,2,True
7.0,5,0.6776710967310097,1.05,0.5998091623058766,99.73614544251441,0.012249999999999999,0.010319620056255245,0.09628195523838426,0.1345285149305955,38.378652475398596,39,14,2,True
7.0,5,0.6660110779983796,1.05,0.6033355471813974,100.91706092251376,0.012249999999999999,0.0104056535574462,0.09798392561051393,0.1326350704134395,38.74810322262671,39,16,2,True
7.0,5,0.8,1.0009413001443026,1.0604126837155317,88.54559632359307,0.012249999999999999,0.009724835100735093,0.2396002899118028,0.2605554229448561,22.098330455836415,39,1,5,True
7.0,5,0.7877824434295367,0.8622199562256208,0.849116386922399,84.97027440864987,0.012249999999999999,0.009739564983264705,0.19711452566412496,0.2207450268629855,26.023269687674052,39,1,6,True
7.0,5,0.6523571780221548,1.044547306784935,0.870255214547191,101.20175050817149,0.012249999999999999,0.010710664050227744,0.18361282381717667,0.1881750078744369,29.901004462406213,39,1,6,True
7.0,5,0.7908281462307749,0.7496115207039964,0.7279457908590575,82.7926212186924,0.012249999999999999,0.009632933460370875,0.17841271699415784,0.1964174521667742,28.819939297693065,39,1,6,True
7.0,5,0.8,0.965895367001335,0.9174618368569009,85.52528616589888,0.012249999999999999,0.009712488834794983,0.1978375917652268,0.236257173487838,24.339247352677905,39,1,6,True
7.0,5,0.7081868689785402,1.05,1.0303043299825339,97.55744996683485,0.012249999999999999,0.010322314059733008,0.23106811578205014,0.23107049942504024,24.882665455793866,39,2,6,True
7.0,5,0.8,1.0006385905567627,0.9921690364162966,87.04302081663366,0.012249999999999999,0.009729020966221613,0.2162004384479851,0.24933083563342354,23.076491400463045,39,2,6,True
7.0,5,0.6464025580379977,1.05,0.8831179606868094,102.26575340328236,0.012249999999999999,0.010765807992375524,0.1876469398818321,0.1887121490253662,29.82945950792045,39,2,6,True
