D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid,seed,iteration
0.538896286306561,0.9518698212937486,0.692800796997538,2,170.19266287605654,0,-292.179790272085,0.016,0.015687425025651194,0.13506039345349502,0.09039276677215456,47.68173436042557,39.0,0.7167590267088424,False,8,0
0.6757479413858757,1.0224777723134264,0.6137060668649077,2,148.24552863370684,0,-166.6438438628572,0.016,0.013903235153646401,0.09162364585183211,0.10653280913568541,43.84017494861371,39.0,0.12410704996445404,False,8,0
0.5124509991569782,0.990503870225151,0.6727274518581954,2,178.33541509927548,0,-344.88265419392496,0.016,0.016078169804246104,0.12529707156257097,0.07725595931172773,50.98054809012091,39.0,0.9338988501074574,False,8,0
0.5002698995059244,1.0489607335271558,0.5537245781987467,2,196.71459161581024,0,-451.8269358809718,0.016,0.01614156204938002,0.08216373862838397,0.0482613605526033,61.83921073531164,39.0,1.2968653833438246,False,8,0
0.5349715429942746,1.0493496102641713,0.5704303682082205,2,183.79705511885504,0,-348.00659985485186,0.016,0.015618245332412737,0.08501213621734395,0.05921895686740257,56.85702635300291,39.0,0.8934285950871645,False,8,0
0.5793721168826527,1.0437372870485868,0.7791880380429753,2,157.43502114777294,0,-198.83767106545892,0.016,0.015201166788534913,0.14936084545698372,0.12223900352512346,40.60317102192194,39.0,0.2629824648660875,False,8,1
0.7138445934498243,0.9696679328400342,0.6703714489252743,2,136.903358686112,0,-136.903358686112,0.016,0.013541110188042545,0.11148508106473153,0.13220585052258496,38.80409108986994,39.0,0,True,8,1
0.5666427854116566,0.9954685775949674,0.619899733833911,2,167.74328961888187,0,-263.9255353072999,0.016,0.015186786391606576,0.10353339253190243,0.08041148350044094,50.14794192968822,39.0,0.573389528170976,False,8,1
0.609192014359441,1.0361106445837058,0.6425214349682775,2,157.5146556979712,0,-193.17985507221164,0.016,0.014673488359979447,0.10309541459184016,0.09809312301471074,45.84174297204153,39.0,0.22642464103548063,False,8,1
0.5702025188449849,0.9863722777475594,0.6455117520222557,2,164.81465769096644,0,-248.71732259290292,0.016,0.015168084648813591,0.11240686019364364,0.0882554659058919,48.18136413032638,39.0,0.5090728341605214,False,8,1
0.7191751663351745,0.9939601703840504,0.7792768324952544,2,132.9721310026195,0,-132.9721310026195,0.016,0.013588562135994088,0.1425123988257196,0.1596423277704825,34.05601377347564,39.0,0,True,8,2
0.7505231853845286,1.0055225114985629,0.6779921936538735,2,132.14069898029737,0,-132.14069898029737,0.016,0.013222203029976108,0.10691548270858206,0.14204199685041713,36.97179470091858,39.0,0,True,8,2
0.5942874036601926,1.0130999966987044,0.6449300295053618,2,159.97228562821064,0,-211.80067212674356,0.016,0.014856046386996044,0.10740567647300397,0.0951369538781367,46.605974811987764,39.0,0.32398353436661254,False,8,2
0.72831967166893,0.98077304416125,0.6576583200059768,2,135.77733018035298,0,-135.77733018035298,0.016,0.013398358850361428,0.10532478795742994,0.13210623295499935,38.82318375000669,39.0,0,True,8,2
0.6390087142494443,0.9613980398943098,0.68841005460447,2,148.2226431709327,0,-166.04591161620257,0.016,0.014348215437004926,0.12402471604300226,0.11748734538700321,41.519532883097995,39.0,0.12024659703791535,False,8,2
0.6091980700710324,1.0219345500802177,0.6305895054064247,2,158.27421757506133,0,-198.5182293723831,0.016,0.014658054850478977,0.1010029878210209,0.0952710938288803,46.570040367605245,39.0,0.2542676401368791,False,8,3
0.792462697900284,0.9800079919980116,0.7232299202195801,2,124.79950701414072,0,-124.79950701414072,0.016,0.012889430908187388,0.12011264787002775,0.1628531279357837,33.55650757707466,39.0,0,True,8,3
0.7757414079991948,1.0157041311461608,0.6746871756398641,2,129.43035688925036,0,-129.43035688925036,0.016,0.013007404897179201,0.10301472653901476,0.1465715110466852,36.19726485944518,39.0,0,True,8,3
0.6706743527329901,1.025108659205714,0.6362858611156414,2,146.8837172570545,0,-160.93281184828754,0.016,0.013969156370937227,0.09820402916643436,0.11165302662595945,42.730261592571274,39.0,0.09564773314285319,False,8,3
0.7907200546079641,0.955333215814,0.6312358709679481,2,129.05978483098306,0,-129.05978483098306,0.016,0.012828886030942014,0.09624749513639973,0.13813070928759938,37.672296462379855,39.0,0,True,8,3
0.7986000635021983,1.0000320812263825,0.7057713991782815,2,124.95445202323259,0,-124.95445202323259,0.016,0.012832990062987033,0.11205818699927543,0.15965149333479126,34.05090187499772,39.0,0,True,8,4
0.780537008182114,0.9434272240689491,0.7731371404282634,2,125.05005264052676,0,-125.05005264052676,0.016,0.01302142592710447,0.1416049995845322,0.17224345764185653,32.17999651532092,39.0,0,True,8,4
0.7371951054263325,1.0126627676086362,0.629144745927146,2,137.59984263942485,0,-141.17661201546898,0.016,0.013317036674567496,0.09305854643224495,0.12540552183701156,40.013765735410466,39.0,0.025993993215652978,False,8,4
0.7585577807242787,1.037206767983768,0.6787220733524,2,131.57374781030722,0,-131.57374781030722,0.016,0.013162034117757904,0.10311442596025053,0.1438214597977483,36.663013046229935,39.0,0,True,8,4
0.762188613682006,0.9951817616651187,0.7647531812257422,2,127.41615597489971,0,-127.41615597489971,0.016,0.013178645455007264,0.13368076508113752,0.166422250865841,33.02512342631339,39.0,0,True,8,4
0.7705857564271446,0.9384741276795525,0.7932173409499603,2,126.13661237767946,0,-126.13661237767946,0.016,0.013122899458289934,0.14988612157496228,0.17431748258583454,31.85588604900098,39.0,0,True,8,5
0.7922452986604401,0.9077716182838653,0.7368287969555081,2,123.87928640068789,0,-123.87928640068789,0.016,0.01288224844210363,0.1338578744899652,0.16598869995111343,33.08734449927372,39.0,0,True,8,5
0.7911868156576963,0.9076200725605601,0.7403215507055027,2,123.94965937769115,0,-123.94965937769115,0.016,0.012894150628020734,0.13509976545414598,0.16660721593239358,32.996489056760176,39.0,0,True,8,5
0.7794527733141418,0.9373885753141186,0.7793418240684891,2,125.1212350246126,0,-125.1212350246126,0.016,0.013034841900208075,0.14459192366175358,0.17327640442192405,32.01717612792222,39.0,0,True,8,5
0.58881588504839,0.998921462611269,0.6695501641328012,2,159.42281560591354,0,-214.28698033709182,0.016,0.01495318764486128,0.11723718374648628,0.09953056197850317,45.483404294581085,39.0,0.3441424900360572,False,8,5
0.7794612554474136,1.033257921631931,0.7813498483607371,2,124.71831667957488,0,-124.71831667957488,0.016,0.013036892448636714,0.13258988848303205,0.17434419515282418,31.85132824163262,39.0,0,True,8,6
0.7582044619207898,0.8984342110207587,0.768989121424323,2,127.84179401045239,0,-127.84179401045239,0.016,0.013204920049230642,0.14896958764709162,0.16575237841800392,33.12368115800457,39.0,0,True,8,6
0.7795555909705323,0.861219620936105,0.5716404562817536,2,130.95606788238769,0,-138.1777355758605,0.016,0.012795478129083396,0.09096454949848234,0.11933455740352485,41.150683390237305,39.0,0.05514572795480268,False,8,6
0.7979465849923919,0.8782544938699184,0.732403581660385,2,122.90958337284276,0,-122.90958337284276,0.016,0.012819308575014234,0.13622250694099539,0.16603012625262362,33.0809976331137,39.0,0,True,8,6
0.798367751492183,1.039171974085195,0.6388834044821035,2,130.2570191044064,0,-130.2570191044064,0.016,0.012823473426906273,0.08917364865015275,0.1408200974667699,37.18505203679729,39.0,0,True,8,6
0.797758675390333,0.9510801237165454,0.8215594410610196,2,122.58074861961008,0,-122.58074861961008,0.016,0.012910498892405172,0.15474778465644035,0.18615865707047022,30.132346150110298,39.0,0,True,8,7
0.7874598995032208,0.8834953888152732,0.7719384592522853,2,124.03695333054905,0,-124.03695333054905,0.016,0.012948761860716427,0.14942937535525175,0.17292994369196393,32.071141067621895,39.0,0,True,8,7
0.7979739086229412,0.9462113865903161,0.7437765787332751,2,123.39726526248515,0,-123.39726526248515,0.016,0.012852114506889032,0.13027699478937016,0.16914007652211374,32.62955382417962,39.0,0,True,8,7
0.7970254947852311,0.8938985142808411,0.6439883465861667,2,125.57314848287962,0,-125.57314848287962,0.016,0.01274431737833064,0.10674765806073187,0.1434459406878752,36.72597533900907,39.0,0,True,8,7
0.7997999146810104,0.7451390302567179,0.723015940150484,2,120.37845639918773,0,-120.37845639918773,0.016,0.012715168719997314,0.1556030568270443,0.16329484467255506,33.489178040769154,39.0,0,True,8,7
0.786896994285102,0.8266802814788302,0.8231089277345751,2,124.26323853790477,0,-124.26323853790477,0.016,0.012985258872171744,0.17710821849175487,0.18240811313278013,30.656728856521415,39.0,0,True,8,8
0.7861852452992983,0.8319361657077414,0.8163548437328758,2,124.26733224885045,0,-124.26733224885045,0.016,0.012986585342448979,0.17377575726294484,0.18100372342576596,30.856406736958345,39.0,0,True,8,8
0.7714793747758817,0.8521845665244298,0.7493966255859351,2,125.81077550082068,0,-125.81077550082068,0.016,0.013051055300637233,0.14836435895194106,0.16392114492612236,33.39572800873715,39.0,0,True,8,8
0.7937403119592222,0.8164491931204515,0.7072217478630639,2,122.56228595428277,0,-122.56228595428277,0.016,0.01279224313188167,0.1379764646131799,0.15880662400951115,34.18442450383341,39.0,0,True,8,8
0.7740922572511548,1.0453764811659692,0.8069850610184065,2,124.64475223714386,0,-124.64475223714386,0.016,0.013092231425655054,0.13966785398239537,0.1788794066901596,31.16638132726534,39.0,0,True,8,8
0.7945823256748737,0.8465992283943594,0.7899897098404207,2,123.01239380237644,0,-123.01239380237644,0.016,0.012894690361035223,0.16094783677684407,0.17772125310043346,31.337885862716842,39.0,0,True,8,9
0.7701685891175677,0.7676873456413095,0.7386467041793935,2,124.75100237767785,0,-124.75100237767785,0.016,0.013003999914924388,0.15968610259912785,0.16039650673224132,33.93594299074771,39.0,0,True,8,9
0.7286308554796981,0.8199317286752559,0.7589761257710949,2,131.461069045187,0,-136.23532627163425,0.016,0.01344132724872789,0.16142106799392555,0.15576419674428924,34.67935086937288,39.0,0.036316890324436614,False,8,9
0.7944075515096495,0.7851442561245419,0.8148688411793756,2,123.00100543999856,0,-123.00100543999856,0.016,0.012897583035393479,0.18138696477651264,0.1817504273331788,30.749363476213986,39.0,0,True,8,9
0.7967068386988825,0.7925337196750728,0.7875426190466581,2,122.32990492520179,0,-122.32990492520179,0.016,0.01285230584494361,0.16971406257299065,0.17700026505734925,31.446618820053914,39.0,0,True,8,9
0.7963657867174265,0.6125004601082594,0.8346523944637542,2,121.03471918314378,0,-155.1293055693482,0.016,0.012783629597665776,0.23358773325611476,0.18224941828700625,30.678610755151734,39.0,0.2816926136261295,False,8,10
0.7583567742756254,0.7897390379263515,0.7721814900392158,2,127.08337549579898,0,-129.7991782710181,0.016,0.01316616895800866,0.16874852084157146,0.16521777660019604,33.20259900103913,39.0,0.021370244255975737,False,8,10
0.7921149340186828,0.6764508118022216,0.782883841910563,2,121.12873421591041,0,-135.6794102587402,0.016,0.012809826118109043,0.19422679621276462,0.17339731895354576,31.997643440242612,39.0,0.12012571696566544,False,8,10
0.7572827360416421,0.7996429685081894,0.732224207915444,2,126.95331240047665,0,-126.95331240047665,0.016,0.013129175094393318,0.15274182469153724,0.15639523188842042,34.57516043065982,39.0,0,True,8,10
0.7837237322771379,0.6543605163942967,0.8046539996813918,2,122.45760020317458,0,-146.74035876770665,0.016,0.012891785404959277,0.20989069692748266,0.1751577498280438,31.72643631074377,39.0,0.19829523463013743,False,8,10
0.7871873836915184,0.8018887789740535,0.7397845533119553,2,123.14461888943762,0,-123.14461888943762,0.016,0.012880010103152787,0.15209782551725326,0.16482365051458298,33.25977347193342,39.0,0,True,8,11
0.7905285548771499,0.9329568922617888,0.7126408053549959,2,124.81723340492837,0,-124.81723340492837,0.016,0.012882518601965409,0.12297878088551165,0.159749303504732,34.03594357353492,39.0,0,True,8,11
0.7991567127125095,0.9097624118131903,0.6115286542202517,2,127.82200614727304,0,-127.82200614727304,0.016,0.012714051297261305,0.09529633311566289,0.13483749221383529,38.287473066510664,39.0,0,True,8,11
0.7990227596705508,0.897861210313721,0.8661464053301388,2,122.94546610770915,0,-122.94546610770915,0.016,0.012925540648419748,0.17838865211131777,0.19486351586064932,28.9857958423557,39.0,0,True,8,11
0.7952593728046023,0.8554707473228427,0.7063228937562133,2,123.15122303654657,0,-123.15122303654657,0.016,0.012801620499516664,0.1314355456545533,0.15905688034668403,34.14471058624569,39.0,0,True,8,11
0.7976950554661982,0.8368138678311987,0.7453928882818674,2,122.36481043231146,0,-122.36481043231146,0.016,0.012817143229438036,0.1470346814655922,0.16879251959772,32.6791649904319,39.0,0,True,8,12
0.7933574800555883,0.8245333605392355,0.8873966303959315,2,124.49379029573056,0,-127.28109071777158,0.016,0.012978595847155867,0.20058257452729372,0.19619006114230325,28.81259281737284,39.0,0.02238907190005121,False,8,12
0.7976390750122517,0.8858313063089769,0.8877610118757182,2,123.43754185827581,0,-123.43754185827581,0.016,0.012948092585573471,0.1884317452021858,0.19850355216185003,28.51688205208425,39.0,0,True,8,12
0.7952647238920458,1.0008886858626758,0.8249200197016688,2,122.38163242296865,0,-122.38163242296865,0.016,0.012928882527406793,0.14910210895267176,0.18689732490809138,30.03218757266573,39.0,0,True,8,12
0.7940188043322515,0.8733153767684457,0.7833123898739186,2,123.18110973778437,0,-123.18110973778437,0.016,0.012901320455388273,0.15424769173114175,0.17654121402669082,31.516632697967868,39.0,0,True,8,12
0.7809649063394375,0.8379040046848565,0.7732544630923073,2,124.54980718418612,0,-124.54980718418612,0.016,0.012989807161327558,0.1580212826867936,0.17143503982283215,32.308155848734245,39.0,0,True,8,13
